date,sr,fact,enc_hub
2021-12-01,18,20,86
2021-03-16,203,258,3
2021-02-27,2,7,118
2022-04-22,267,287,82
2021-12-01,2,2,8
2021-02-12,5759,7443,105
2022-03-31,14728,15056,103
2021-02-27,237,216,115
2022-03-18,4643,2506,124
2021-01-30,233,250,121
2022-03-18,13800,18348,101
2022-03-31,2782,4131,46
2022-03-31,3936,4651,89
2021-12-01,4510,3853,107
2021-03-27,4528,5408,65
2022-03-31,5,9,86
2021-06-04,6405,7085,105
2021-06-29,469,375,23
2021-01-30,1,1162,16
2021-12-01,18286,16247,103
2021-01-30,4382,5331,65
2021-06-11,998,1387,50
2021-12-01,6019,5793,46
2021-06-29,3192,4364,71
2022-03-18,383,326,0
2022-03-31,4288,3877,107
2022-03-31,4808,3862,12
2021-09-23,1066,1178,50
2021-06-04,614,473,29
2021-02-18,197,233,70
2021-05-17,300,305,70
2021-02-27,10,864,122
2021-06-29,64,66,87
2021-04-18,747,695,97
2022-04-22,8,149,92
2021-12-01,1651,1586,43
2021-12-01,7033,6085,25
2021-06-29,370,431,22
2021-06-11,10272,16307,61
2021-12-01,17483,19658,57
2021-06-29,4480,4136,31
2021-09-23,972,1084,122
2021-06-11,282,166,118
2022-03-31,5938,5294,43
2022-03-31,4061,4728,25
2021-05-17,2624,3237,71
2022-04-22,15,18,113
2021-06-11,388,551,100
2021-02-18,244,442,97
2021-06-04,9775,11258,104
2021-06-29,124,101,86
2021-05-17,622,543,97
2021-05-17,696,571,22
2021-04-18,1503,1878,64
2022-04-22,26,22,110
2021-06-11,199,203,28
2022-04-22,4181,4288,37
2022-04-22,791,1104,102
2021-12-01,2686,2480,5
2021-04-18,10757,13812,62
2021-06-29,2,1,8
2021-06-11,2029,2182,11
2021-06-29,12788,12376,103
2022-04-22,558,538,7
2021-09-23,272,303,93
2022-04-22,5548,6050,76
2021-04-18,671,686,108
2021-02-27,2270,2698,90
2022-03-18,1701,1432,92
2021-06-04,177,218,79
2022-04-22,479,887,117
2021-06-29,2817,3306,25
2021-02-27,39,32,28
2022-03-31,19,89,5
2021-04-18,1316,1305,33
2022-04-22,16569,16947,66
2021-02-27,13,280,11
2022-03-31,59,1230,124
2021-02-12,9181,10622,65
2021-06-29,264,364,38
2021-03-16,13075,12893,65
2021-02-12,122,136,79
2021-06-29,367,951,26
2022-03-18,1052,1066,28
2021-03-16,173,177,79
2021-12-01,896,1018,35
2022-04-22,5737,6574,14
2021-06-29,1035,1052,116
2021-12-01,1426,1000,122
2021-09-23,185,234,28
2021-06-04,461,610,121
2021-09-23,361,7,100
2022-03-18,1170,1689,81
2021-02-12,442,822,121
2021-06-11,9375,8564,18
2022-04-22,1382,1979,21
2021-05-17,16,18,13
2021-12-01,13,23,0
2021-05-17,4606,3863,31
2021-02-27,1204,1888,72
2022-04-22,2947,3499,69
2021-02-18,1991,3166,84
2021-06-11,371,302,93
2021-06-29,33607,38678,62
2021-04-18,2315,3013,103
2021-05-17,6,5,88
2021-02-18,4258,3904,31
2022-03-18,759,1416,41
2021-02-27,320,392,100
2021-06-29,4806,5585,64
2021-06-04,8924,10172,65
2022-04-22,1904,2151,39
2022-04-22,2857,4318,129
2021-06-29,7,15,98
2022-03-31,11,10,0
2022-04-22,3519,3502,53
2021-03-16,12038,14087,104
2021-02-27,7304,6542,18
2021-03-27,78,83,70
2021-04-18,931,1227,25
2022-04-22,246,320,51
2022-03-18,1,14,40
2021-05-17,2731,4351,84
2021-01-30,83,69,70
2021-02-27,7,4,6
2021-02-12,9367,11150,104
2021-06-29,8666,7746,33
2021-03-16,424,985,121
2022-03-18,2146,1689,32
2022-03-31,11477,12664,101
2022-03-18,142,238,1
2022-04-22,721,649,96
2021-05-17,121,58,23
2022-03-18,119,170,36
2022-04-22,13295,16490,63
2021-06-29,496,528,112
2021-04-18,34,54,38
2022-03-18,370,327,82
2021-06-29,1514,1456,108
2022-03-18,220,200,80
2022-03-18,8764,8327,14
2021-02-27,585,772,135
2021-06-29,1268,2262,122
2021-02-18,4127,3787,25
2021-09-23,1926,2311,14
2021-02-27,12815,14333,63
2021-05-17,3366,3971,25
2021-02-18,10969,10061,103
2021-06-11,485,609,113
2022-03-31,2424,2196,92
2021-03-27,638,317,97
2021-03-27,27,24,22
2021-01-30,184,108,97
2021-02-27,340,315,15
2022-03-18,8027,7301,69
2021-09-23,419,542,69
2021-02-18,164,177,38
2021-04-18,4159,5322,61
2021-06-11,1506,1323,37
2022-03-31,1,4,80
2021-05-17,939,1217,38
2022-03-18,1763,2603,21
2021-06-11,1,1168,110
2021-09-23,434,531,39
2021-06-11,2422,3020,94
2022-04-22,4733,5021,134
2021-09-23,6371,5459,53
2022-03-31,1,16,81
2021-06-11,318,416,132
2021-01-30,1081,1384,31
2021-05-17,2,2,86
2021-06-29,1233,1411,50
2021-02-27,27,27,126
2021-09-23,402,272,15
2022-03-18,6718,5847,53
2021-04-18,93,118,118
2022-03-18,436,470,96
2021-06-11,1450,2720,128
2021-02-27,137,194,113
2022-04-22,4290,5631,49
2021-02-27,771,1613,133
2022-03-18,457,371,51
2021-02-27,3255,4116,53
2021-05-17,27212,31390,62
2021-03-16,339,331,70
2021-06-11,3210,2902,77
2021-02-18,23964,28166,62
2021-12-01,170,188,81
2021-09-23,18955,19311,63
2021-12-01,413,375,92
2022-03-18,18562,22093,63
2021-05-17,969,1071,98
2021-09-23,1394,310,135
2021-05-17,101,105,108
2021-12-01,508,556,41
2021-02-18,508,478,98
2021-09-23,760,871,113
2021-01-30,60,53,88
2021-02-12,78,114,70
2021-06-29,15339,17914,61
2021-12-01,2,218,36
2022-03-18,6406,5697,37
2022-03-18,1468,1701,102
2021-06-11,1108,1664,135
2021-05-17,4266,4241,33
2022-04-22,1,1,9
2022-03-31,2,141,1
2021-02-27,1577,1462,77
2021-06-11,17888,18847,63
2021-06-29,183,195,5
2021-04-18,135,1102,122
2022-03-18,83,109,110
2022-03-18,27030,32300,66
2021-09-23,13,153,37
2021-09-23,486,710,102
2021-04-18,99,63,115
2021-03-27,1505,1750,31
2022-03-18,1135,986,7
2021-06-04,221,273,70
2022-03-31,10,19,36
2021-09-23,1927,2386,133
2022-03-18,1434,1614,113
2021-12-01,690,622,32
2021-03-27,113,102,88
2022-04-22,934,894,125
2021-06-11,1617,1729,15
2021-02-18,112,111,112
2022-03-18,10265,9840,76
2022-04-22,1397,2090,131
2021-02-18,1627,1561,108
2021-09-23,3798,4087,76
2021-05-17,364,386,112
2022-03-18,4514,3120,39
2021-01-30,823,3422,84
2021-09-23,6,342,117
2022-04-22,846,983,10
2022-03-31,1,42,82
2021-02-27,545,1130,128
2022-03-18,5850,7304,129
2022-03-31,1043,815,28
2021-03-27,895,2743,84
2021-02-27,1723,2371,94
2021-04-18,241,303,50
2021-06-29,52,221,118
2022-03-31,5,285,32
2021-06-11,1896,3075,133
2022-03-31,102,503,41
2021-05-17,4337,4797,64
2022-04-22,966,1107,4
2021-02-18,3760,4193,33
2021-09-23,2505,3110,94
2021-12-01,632,675,28
2022-04-22,21303,24943,68
2022-03-18,371,458,117
2021-02-18,4844,5648,64
2021-06-11,4023,5027,53
2021-05-17,11229,10010,103
2021-02-27,326,227,34
2021-12-01,973,1145,21
2021-03-16,1,1,13
2021-04-18,3107,3426,18
2021-03-16,3885,3902,31
2021-12-01,3768,4139,94
2022-04-22,662,1144,121
2021-03-27,1126,1551,25
2022-04-22,5410,6337,119
2021-06-04,352,213,23
2021-01-30,2154,2652,64
2022-03-31,179,213,51
2021-05-17,766,1023,50
2021-02-18,176,248,50
2021-06-29,135,371,11
2021-12-01,5640,4784,14
2021-02-12,2064,4033,84
2021-04-18,1899,2341,90
2021-06-29,411,362,28
2021-06-11,6573,7548,105
2021-01-30,1223,1744,25
2021-09-23,1253,531,10
2021-06-04,2496,3216,71
2021-12-01,7574,7696,53
2022-03-31,339,447,96
2021-03-16,2164,3994,84
2021-09-23,330,313,125
2021-12-01,670,852,69
2021-03-27,116,160,38
2022-03-18,2293,2578,131
2021-06-04,3020,2729,97
2021-02-27,85,103,3
2021-06-04,76,61,87
2022-03-18,4021,3713,10
2021-06-04,219,273,22
2021-09-23,656,811,131
2021-12-01,2267,2840,135
2022-03-18,40921,44010,68
2021-06-11,570,415,29
2021-04-18,1,2,93
2021-06-04,4478,4037,31
2021-02-18,10033,11467,61
2021-12-01,1307,1169,96
2021-02-12,166,170,22
2022-03-18,2158,2057,4
2022-03-31,10,936,69
2021-12-01,24818,23352,63
2021-01-30,10832,13755,62
2021-02-18,255,226,115
2021-09-23,828,801,4
2021-02-12,3146,3160,31
2021-09-23,735,598,134
2022-03-31,799,1051,102
2021-06-29,563,753,100
2021-05-17,433,406,115
2021-03-27,10626,14783,62
2021-05-17,11880,13182,61
2021-09-23,2679,2826,68
2021-03-16,159,150,22
2022-04-22,11518,12456,104
2021-06-29,10120,8209,18
2021-04-18,54,51,28
2021-12-01,2845,2887,37
2022-03-31,1088,1187,117
2022-03-31,7684,7139,129
2021-12-01,1767,1955,102
2021-03-27,58,68,108
2022-04-22,1346,2631,24
2021-12-01,2,3,110
2021-01-30,2404,2416,33
2021-04-18,1021,790,11
2021-01-30,2,5,108
2021-03-27,2276,2353,33
2021-06-04,149,137,88
2021-02-18,86,91,118
2021-06-11,243,135,10
2022-03-31,15665,21004,66
2021-05-17,94,82,118
2021-04-18,4,5,6
2022-03-18,1256,91,105
2021-06-11,145,135,125
2021-12-01,1574,1524,113
2021-06-11,390,447,34
2021-12-01,4796,4494,133
2021-06-29,205,254,93
2022-03-31,12904,16227,63
2021-12-01,57809,57939,66
2021-06-04,797,693,13
2022-03-31,2834,3290,53
2021-02-18,17,654,122
2021-06-11,408,433,3
2022-03-31,6690,6830,76
2022-03-31,648,922,113
2022-03-18,1008,963,125
2021-01-30,81,84,38
2021-02-27,4249,5345,105
2021-09-23,9280,10302,105
2022-04-22,10219,11511,65
2022-03-18,6501,8399,134
2021-02-12,2204,1990,97
2022-04-22,8861,11435,60
2021-05-17,123,118,5
2022-04-22,1,1,78
2021-09-23,1735,1399,29
2021-03-16,142,172,88
2022-04-22,1854,2024,67
2022-04-22,2159,1948,79
2022-04-22,38,227,75
2021-12-01,8290,7341,76
2021-05-17,586,2018,122
2021-12-01,585,723,39
2022-03-31,1255,1970,21
2021-04-18,605,836,72
2022-03-31,12,272,37
2021-01-30,4589,5204,103
2021-03-27,1893,2376,64
2021-12-01,795,893,117
2021-04-18,39,68,100
2022-03-31,423,414,110
2022-03-31,27,305,39
2021-06-04,2165,4174,84
2022-03-31,2474,2965,14
2021-03-16,1400,1334,97
2021-02-12,45,44,88
2021-06-04,851,5222,44
2022-03-18,6718,10305,49
2022-03-31,2,3,7
2021-09-23,668,241,95
2021-03-27,3299,4519,103
2021-04-18,526,1379,128
2022-03-18,164,1,17
2022-04-22,7355,8935,91
2021-06-29,9,1530,110
2021-09-23,5580,5978,17
2021-05-17,3,4,93
2022-04-22,6909,9472,58
2021-03-16,27372,31361,62
2021-02-27,6067,7692,104
2022-04-22,2876,2882,111
2021-06-29,1635,1440,37
2021-03-27,170,193,50
2021-03-16,220,242,112
2021-12-01,2126,1961,131
2021-04-18,974,1054,94
2021-06-04,3653,4543,64
2021-03-16,59,52,98
2021-06-11,376,507,121
2021-02-18,4,7,6
2021-02-12,4404,5289,64
2021-03-16,9,12,108
2022-03-31,1183,1112,4
2022-03-31,4726,5409,49
2021-02-12,21347,26051,62
2021-06-04,2170,2499,25
2021-06-29,703,802,113
2021-02-27,60,54,79
2021-06-29,250,306,132
2021-06-29,3308,3254,76
2022-03-31,24406,30279,68
2021-06-11,8761,10748,65
2021-06-29,2849,3096,133
2021-01-30,68,86,50
2022-04-22,1508,2196,136
2021-04-18,5950,7125,63
2022-03-18,8468,10498,60
2021-12-01,1680,1730,4
2021-05-17,261,250,28
2021-06-04,23493,29450,62
2021-02-12,3,14,108
2021-04-18,273,307,135
2021-09-23,9878,11754,65
2021-05-17,1599,1901,11
2021-12-01,46731,54263,68
2022-03-31,3,1276,105
2022-03-31,92,261,9
2021-09-23,515,543,79
2022-04-22,5526,6078,85
2022-03-18,210,345,75
2021-04-18,2204,3039,53
2021-02-18,2982,3446,90
2021-06-04,286,279,112
2021-05-17,4648,4160,90
2022-03-18,15773,18803,65
2021-02-18,2062,2583,72
2021-02-12,3598,3412,33
2021-02-18,89,143,28
2021-06-04,684,789,98
2021-06-29,3961,3880,94
2022-03-18,1666,1546,79
2021-01-30,4288,5614,61
2021-06-04,256,270,108
2022-04-22,17828,21235,56
2021-02-18,26,481,11
2021-03-27,75,93,115
2021-02-27,332,462,121
2021-06-04,344,690,116
2021-04-18,856,620,15
2021-03-27,4747,6285,61
2021-12-01,16227,17535,105
2021-03-16,5628,5327,33
2021-06-04,75,72,86
2022-03-31,1543,1864,131
2022-03-18,8830,11200,119
2021-02-12,105,100,112
2022-03-18,2497,2697,24
2021-06-29,1985,3000,128
2022-03-31,6072,6182,134
2021-09-23,874,869,121
2021-06-11,10106,12414,104
2021-03-16,199,249,38
2021-03-27,25,34,118
2021-03-16,9852,9739,103
2021-04-18,13,20,126
2022-04-22,1513,2319,55
2021-01-30,60,57,115
2021-02-27,1,799,16
2021-04-18,1329,2565,133
2021-02-18,375,468,100
2021-02-27,6733,7177,65
2021-03-16,5767,6212,64
2021-05-17,634,705,100
2021-04-18,108,161,113
2021-06-04,4887,4820,33
2021-02-12,10336,9632,103
2021-04-18,10,11,132
2022-03-18,1160,1507,121
2021-04-18,675,1184,77
2021-03-27,249,1729,122
2021-02-18,9109,7878,18
2021-12-01,2679,2019,10
2021-05-17,8569,6648,18
2021-06-11,184,214,79
2021-12-01,206,185,49
2021-12-01,557,607,125
2021-02-12,2782,3482,25
2021-06-04,249,447,38
2021-06-29,3162,3125,15
2021-06-04,10795,9907,103
2021-06-29,6575,7232,53
2021-12-01,2084,1894,134
2022-03-31,1139,1428,10
2021-03-16,3281,3541,25
2021-06-04,300,2200,26
2022-03-18,15455,16431,104
2021-01-30,10,1305,122
2022-03-31,818,921,125
2021-06-29,1571,2008,135
2021-06-29,19952,19667,63
2021-09-23,11374,13309,104
2021-02-12,120,172,38
2021-09-28,17210,17342,65
2021-02-23,520,778,72
2022-06-14,6816,7879,58
2022-05-03,415,446,43
2022-03-26,5293,5648,58
2022-02-28,1266,1422,30
2021-10-25,633,581,111
2022-02-28,5140,5572,46
2022-03-19,12479,13640,101
2021-11-25,759,761,96
2022-03-04,42784,50752,68
2021-11-10,40,62,85
2022-02-28,1717,1712,116
2022-03-04,1829,2259,131
2022-01-31,1184,1536,49
2022-01-31,13332,14690,105
2022-05-18,34,288,79
2022-03-04,1074,1609,10
2022-05-03,1390,1350,25
2021-04-20,4804,4438,90
2022-07-09,711,956,5
2021-03-02,2914,4864,84
2022-05-03,4,5,86
2021-11-25,864,1132,102
2022-03-04,3,312,9
2022-02-28,318,314,86
2021-11-25,4424,5762,76
2021-05-19,505,1852,122
2022-03-26,1500,1854,55
2022-02-28,7316,7941,33
2022-05-18,13596,13643,65
2022-02-28,4552,4575,107
2021-02-23,3064,3267,18
2021-11-25,17630,21555,63
2022-03-26,2554,3294,91
2021-05-19,451,313,115
2021-11-25,206,173,37
2022-03-19,1151,1394,124
2021-05-19,865,1108,50
2022-05-03,3720,5171,103
2021-04-20,228,163,93
2021-09-28,835,859,79
2021-02-23,1127,1337,90
2021-09-28,9153,8942,17
2021-11-25,387,603,39
2021-11-25,4630,5047,53
2022-03-04,5159,7024,49
2021-02-23,2,3,6
2022-01-31,429,605,125
2021-02-23,5,12,28
2021-11-10,462,563,111
2022-01-31,4187,5959,134
2021-11-10,1567,2175,58
2022-02-28,1387,1736,108
2022-02-28,11542,15224,57
2022-03-19,1351,1382,5
2022-03-04,13416,16107,105
2022-01-31,1595,1872,131
2021-04-20,133,514,11
2021-10-25,129,134,85
2022-02-28,780,864,99
2021-11-25,59240,51116,66
2022-07-09,3325,3123,124
2022-02-28,3291,3844,64
2022-05-03,1315,2138,12
2022-02-28,2198,2344,98
2022-05-03,270,743,99
2022-01-31,1170,1230,4
2022-05-18,937,1511,121
2022-02-28,21312,27580,62
2022-05-03,3214,5122,57
2022-06-14,22922,439,56
2022-05-03,579,894,30
2022-02-28,2701,2465,12
2022-03-26,12610,19940,56
2022-02-28,3800,4370,89
2022-05-18,2832,3624,109
2021-03-02,5814,5413,31
2021-05-19,146,264,118
2021-03-02,138,135,88
2021-11-25,276,584,117
2022-02-28,3923,5195,25
2021-10-25,3673,4277,91
2022-05-18,3058,3668,67
2022-03-26,1637,2592,85
2022-03-04,4882,4202,134
2021-11-25,257,244,110
2021-11-25,507,749,21
2022-06-14,2288,2738,136
2021-02-23,183,197,100
2022-03-26,574,1387,136
2021-04-20,3481,3524,72
2022-05-03,1088,1590,116
2022-05-18,3983,5730,24
2021-09-28,18545,19770,104
2022-03-04,788,876,125
2022-05-03,1508,1675,20
2022-06-14,7124,8290,85
2022-02-28,10,3,26
2021-09-28,954,975,121
2022-05-03,10,186,108
2022-01-31,40735,44902,68
2021-05-19,12122,14070,61
2022-06-14,2566,2506,111
2022-03-04,932,701,4
2022-03-26,6,12,111
2022-02-28,3547,2323,20
2021-04-20,534,653,100
2022-05-18,13777,17775,60
2021-03-02,1,40,22
2022-01-31,2705,2598,10
2022-05-18,7,286,75
2021-11-25,502,611,69
2021-05-19,130,121,5
2022-05-18,2,1,78
2021-11-25,881,1088,113
2021-11-25,2822,3405,14
2021-11-25,1962,2480,133
2022-05-18,14379,13978,104
2021-11-10,2650,3655,91
2022-02-28,12027,13543,103
2022-05-03,9,16,98
2022-02-28,2175,2076,43
2021-03-02,1661,1493,97
2021-02-23,1,35,11
2022-05-18,4651,6751,119
2021-04-20,8844,7280,18
2022-05-03,4996,7747,62
2021-04-20,269,276,28
2022-05-03,827,1467,46
2021-04-20,130,163,6
2022-03-19,71,57,0
2021-03-25,5,3,98
2022-05-27,614,825,10
2022-02-12,20439,24445,68
2022-07-10,203,537,99
2021-02-21,12600,16454,62
2021-07-08,6,22,37
2022-07-10,25,29,8
2021-07-08,3991,4537,76
2021-07-08,420,505,113
2021-02-21,33,60,98
2021-03-25,105,138,112
2021-07-08,1958,2302,133
2021-03-25,5943,7455,103
2022-02-12,9048,10072,105
2021-03-25,711,748,108
2022-07-10,2730,2656,33
2022-05-27,914,853,125
2021-03-26,3680,5054,53
2022-07-10,5009,5713,57
2021-02-21,1333,1352,33
2021-03-26,802,1160,15
2022-07-10,2358,2313,103
2021-02-21,2506,2931,64
2022-07-10,81,1188,20
2022-02-12,540,700,131
2021-02-21,625,608,108
2021-03-25,3402,3594,33
2022-02-12,2,152,9
2022-05-27,583,612,4
2021-03-26,890,1347,135
2022-05-27,19441,24506,68
2021-03-26,10660,15699,63
2022-02-12,226,491,10
2022-07-10,1104,1652,12
2021-02-21,12,10,38
2021-03-26,60,89,126
2021-07-08,1709,2734,128
2022-07-10,887,868,30
2022-02-12,197,144,125
2022-05-27,4308,5899,49
2021-07-08,2570,2691,94
2021-02-21,10413,9501,103
2022-02-12,3077,2377,134
2021-03-25,190,239,38
2021-01-19,11013,12278,104
2021-01-19,132,132,79
2021-03-26,268,312,132
2021-07-08,4592,5347,53
2021-03-26,1331,2678,133
2021-03-26,202,295,113
2022-07-10,548,507,42
2022-07-10,5866,8376,62
2021-07-08,909,1329,135
2022-05-27,4688,4872,134
2021-07-08,16917,18516,63
2021-03-26,1883,2137,77
2022-05-27,1868,2260,131
2022-07-10,1215,1372,98
2021-02-21,2158,2322,25
2021-03-26,1304,2138,94
2021-07-08,1652,1888,15
2022-05-27,2,26,9
2022-07-10,178,160,46
2021-01-19,274,279,121
2022-07-10,352,488,116
2022-07-10,1,1,86
2021-03-26,870,2142,128
2021-03-25,1776,2470,25
2021-03-25,17815,23498,62
2021-03-25,3044,3871,64
2022-05-27,3866,4398,24
2022-05-27,2196,2968,109
2021-07-08,7191,7963,105
2022-07-10,22,384,124
2021-02-21,4877,6059,61
2021-03-25,122,157,118
2022-05-27,24,282,75
2022-02-12,5415,7202,65
2022-02-12,3228,4568,119
2022-05-27,9935,10078,65
2022-02-12,9346,14987,47
2021-07-08,1,198,10
2021-02-21,47,55,118
2021-03-26,112,135,34
2021-07-08,227,185,125
2022-05-27,795,746,79
2022-05-27,10357,13891,67
2021-03-26,121,188,3
2022-05-27,13226,12702,60
2021-07-08,21,1634,134
2021-01-19,206,200,70
2021-07-08,2,554,29
2022-07-10,7,103,5
2021-03-25,216,231,50
2022-05-27,4366,5987,119
2022-05-27,609,1149,121
2022-02-12,7556,9433,104
2021-03-26,5527,7431,105
2021-02-21,340,1579,122
2022-02-12,150,1351,24
2022-02-12,6973,9184,17
2021-03-25,11,1784,122
2022-02-12,107,148,75
2021-07-08,524,525,34
2022-02-12,588,732,79
2021-03-26,33,2,29
2021-02-21,18,26,115
2021-03-25,7807,10223,61
2022-02-12,1459,1671,121
2022-02-12,22,22,78
2021-03-25,377,330,115
2022-05-27,15722,17129,104
2021-07-08,815,762,3
2022-02-12,6058,7218,60
2021-02-21,80,162,50
2022-05-27,1749,4956,55
2021-02-21,1744,2266,90
2021-02-21,3497,2935,18
2022-02-12,577,1220,136
2021-01-19,2530,3938,84
2022-07-10,6,5,81
2022-07-10,224,233,28
2021-03-25,2345,3017,90
2021-07-08,435,496,121
2022-02-12,4378,5729,58
2021-01-19,3443,3419,31
2022-07-10,564,647,1
2021-03-26,6629,9432,65
2021-07-08,10631,12332,104
2022-05-27,2429,2644,111
2021-03-26,98,122,79
2021-03-25,48,394,11
2021-03-25,7263,7217,18
2022-02-12,114,689,85
2021-03-25,3,3,93
2022-05-27,7164,8402,58
2021-01-19,1280,1172,97
2021-02-21,245,607,11
2022-07-10,2,4,82
2021-02-21,99,102,6
2022-05-27,6456,7639,91
2021-03-26,394,479,121
2022-05-27,1483,1823,136
2021-03-25,51,73,6
2022-02-12,3157,3942,55
2021-02-21,101,140,100
2021-03-25,1641,2258,72
2021-03-25,167,162,28
2021-03-25,339,464,100
2022-07-10,57,444,41
2022-07-10,106,223,92
2021-03-26,7072,9960,104
2021-07-08,9270,11315,65
2022-02-12,2770,3238,91
2022-05-27,4168,6150,85
2021-07-08,230,328,79
2022-02-12,3,19,111
2021-02-21,930,1246,72
2021-02-21,78,64,28
2022-05-27,18552,22867,56
2022-07-10,938,706,76
2022-05-27,1110,1176,87
2021-02-21,1014,1184,94
2021-03-25,4050,5080,53
2022-05-27,97,346,23
2021-02-21,536,1443,128
2021-07-08,452,393,70
2021-07-08,5150,4334,91
2021-02-21,3201,3988,53
2021-01-19,175,154,112
2021-03-25,1379,2079,94
2021-03-25,1240,2398,128
2022-02-12,3360,3769,120
2021-01-19,187,254,108
2022-07-10,210,216,110
2022-05-27,1432,887,45
2022-07-10,27,137,37
2021-03-25,2449,2262,77
2022-02-12,1828,2649,84
2022-05-27,3104,3606,31
2022-07-10,67,76,117
2021-02-21,7509,9515,63
2022-02-12,6,8,13
2022-05-27,273,234,74
2021-02-21,432,465,135
2021-01-19,5063,4790,33
2021-03-25,1,3,132
2022-02-12,4658,6743,44
2021-01-19,6558,6261,64
2021-02-21,1448,1048,15
2022-07-10,676,1011,14
2022-02-12,409,430,23
2021-01-19,9078,9258,103
2021-01-19,3500,3682,25
2022-05-27,4956,4613,120
2022-02-12,3,25,87
2021-02-21,77,83,132
2021-03-25,1618,3025,133
2021-02-21,799,2428,133
2021-03-25,2245,2101,15
2022-07-10,1,552,69
2021-03-25,839,1152,135
2022-02-12,443,524,97
2021-01-19,125,136,38
2022-07-10,538,590,21
2022-02-12,1173,1545,127
2021-03-26,72,84,70
2022-07-10,4,315,39
2021-03-25,12092,15299,63
2022-07-10,66,93,7
2022-02-12,12,12,74
2021-03-25,242,285,113
2022-07-10,2495,2131,129
2022-05-27,12,15,13
2021-02-21,546,698,77
2021-02-21,102,127,113
2022-07-10,1,142,51
2022-02-12,2405,2818,31
2022-05-27,242,217,73
2022-02-12,23,56,114
2021-02-21,11,11,126
2022-07-10,1533,1886,63
2022-07-10,1176,1577,53
2021-03-25,57,78,126
2022-07-10,602,314,96
2021-01-19,24564,27904,62
2021-05-22,138,557,15
2022-02-24,8275,9554,60
2021-12-05,378,361,92
2021-05-22,240,1583,133
2022-02-24,84,168,75
2022-02-24,781,815,79
2021-05-22,331,439,135
2021-05-22,9621,10667,63
2022-02-04,1241,1477,5
2022-02-24,13543,15027,104
2022-02-24,698,1835,24
2022-02-24,16,953,47
2021-05-22,362,424,113
2022-06-21,1634,1603,125
2022-06-21,7302,9115,134
2021-05-22,4,186,37
2022-02-24,167,158,78
2022-06-21,6391,6271,49
2022-02-04,1046,1264,35
2022-02-24,1123,1265,121
2022-06-21,3,7,9
2022-02-04,3634,2701,124
2021-05-22,2381,3043,53
2022-02-24,11153,10944,65
2021-12-05,4,1,32
2022-06-21,2798,3421,131
2021-12-05,622,428,36
2022-02-04,56,45,0
2021-05-22,1405,1636,94
2021-05-22,451,1565,128
2022-06-21,23,291,10
2022-02-24,5722,6799,119
2021-05-22,1235,1691,77
2022-06-21,30817,31491,68
2022-02-24,7933,7010,17
2021-12-05,331,363,28
2022-06-21,1287,1347,4
2021-05-22,1,5,132
2021-12-05,568,685,41
2022-06-21,2120,2157,39
2022-02-04,2461,3308,89
2022-06-21,7668,8594,14
2022-06-21,67,341,69
2022-06-21,14,116,7
2022-02-04,867,1456,108
2022-02-04,2158,2405,98
2022-02-04,20361,28794,62
2022-06-21,381,472,51
2022-02-04,1038,1255,26
2022-02-04,7384,8933,33
2022-02-04,1668,2569,12
2022-02-24,1140,1574,49
2021-12-05,650,773,35
2021-05-22,184,297,11
2022-06-21,3865,3901,129
2021-12-05,1653,1317,122
2022-02-24,40501,43783,68
2022-06-21,5470,5228,53
2022-02-04,2219,2240,43
2021-05-22,4845,4303,90
2022-02-04,153,2176,20
2022-02-04,1438,1484,30
2022-02-24,943,1081,10
2022-02-04,9781,15234,103
2022-02-04,3257,3871,25
2022-02-04,1413,1620,116
2022-06-21,656,554,110
2022-02-24,546,595,125
2022-06-21,9457,9490,76
2022-06-21,4230,4118,37
2022-06-21,51,393,21
2022-02-24,13251,11808,105
2021-05-22,213,298,100
2022-02-04,9909,10814,19
2022-02-04,3680,5536,46
2022-06-21,18291,19774,63
2022-02-04,3543,5428,107
2021-05-22,9100,7954,18
2022-06-21,16,63,117
2021-05-22,126,122,28
2022-02-04,325,373,8
2022-02-04,4667,6241,64
2021-12-05,1134,1446,5
2022-02-04,8587,12165,57
2022-02-04,623,846,99
2022-02-24,1215,1492,131
2022-06-21,101,1111,96
2022-02-04,162,189,86
2022-02-24,3894,5678,134
